bag,lidar,topic,target_id,expected_distance_m,frames_total,frames_hit,hit_ratio,points_mean_when_hit,points_min_when_hit,points_max_when_hit,distance_mean_m,distance_std_m,intensity_mean,intensity_std,nth_frame
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,weather_data,/weather_data,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,weather_data,/weather_data,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,weather_data,/weather_data,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-25.23-00-42.62.bag,weather_data,/weather_data,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ods_front_raw,/scan_ods_front/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ods_front_raw,/scan_ods_front/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ods_front_raw,/scan_ods_front/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ods_front_raw,/scan_ods_front/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_bot_raw,/scan_mrs_bot/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_bot_raw,/scan_mrs_bot/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_bot_raw,/scan_mrs_bot/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_bot_raw,/scan_mrs_bot/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_top_raw,/scan_mrs_top/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_top_raw,/scan_mrs_top/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_top_raw,/scan_mrs_top/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_mrs_top_raw,/scan_mrs_top/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_vlp32_front_raw,/scan_vlp32_front/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_vlp32_front_raw,/scan_vlp32_front/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_vlp32_front_raw,/scan_vlp32_front/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_vlp32_front_raw,/scan_vlp32_front/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ot128_front_raw,/scan_ot128_front/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ot128_front_raw,/scan_ot128_front/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ot128_front_raw,/scan_ot128_front/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_ot128_front_raw,/scan_ot128_front/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_qt128_front_raw,/scan_qt128_front/raw,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_qt128_front_raw,/scan_qt128_front/raw,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_qt128_front_raw,/scan_qt128_front/raw,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_qt128_front_raw,/scan_qt128_front/raw,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,camera_front_image_compressed,/camera_front/image/compressed,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,camera_front_image_compressed,/camera_front/image/compressed,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,camera_front_image_compressed,/camera_front/image/compressed,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,camera_front_image_compressed,/camera_front/image/compressed,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_top,/scan_multiscan165s_top,T_flat_24m,24.0,120,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_top,/scan_multiscan165s_top,T_cyl_5cm_61cm,7.5,120,120,1.0,11.992,11,12,7.6811,0.2802,37212.1313,9842.5201,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_top,/scan_multiscan165s_top,T_cyl_20cm_21cm,7.5,120,120,1.0,20.0,20,20,7.8958,0.2011,40135.3733,8850.9469,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_top,/scan_multiscan165s_top,T_cyl_7cm_61cm,7.5,120,120,1.0,19.867,19,20,7.9981,0.2881,43622.6779,6542.8855,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_bot,/scan_multiscan165s_bot,T_flat_24m,24.0,120,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_bot,/scan_multiscan165s_bot,T_cyl_5cm_61cm,7.5,120,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_bot,/scan_multiscan165s_bot,T_cyl_20cm_21cm,7.5,120,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_multiscan165s_bot,/scan_multiscan165s_bot,T_cyl_7cm_61cm,7.5,120,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_e1r_front,/scan_e1r_front,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_e1r_front,/scan_e1r_front,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_e1r_front,/scan_e1r_front,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_e1r_front,/scan_e1r_front,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_airy_front,/scan_airy_front,T_flat_24m,24.0,60,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_airy_front,/scan_airy_front,T_cyl_5cm_61cm,7.5,60,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_airy_front,/scan_airy_front,T_cyl_20cm_21cm,7.5,60,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_airy_front,/scan_airy_front,T_cyl_7cm_61cm,7.5,60,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_jt128_front,/scan_jt128_front,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_jt128_front,/scan_jt128_front,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_jt128_front,/scan_jt128_front,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_jt128_front,/scan_jt128_front,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_picoscan150_front,/scan_picoscan150_front,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,scan_picoscan150_front,/scan_picoscan150_front,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,weather_data,/weather_data,T_flat_24m,24.0,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,weather_data,/weather_data,T_cyl_5cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,weather_data,/weather_data,T_cyl_20cm_21cm,7.5,0,0,0.0,0.0,0,0,,,,,20
debug_negative_rain_r-1-0_v7500.RAINMAN00001.2026-02-26.11-00-40.66.bag,weather_data,/weather_data,T_cyl_7cm_61cm,7.5,0,0,0.0,0.0,0,0,,,,,20
